market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,dcf_status,dcf_base_value,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,DOC,Healthpeak Properties,wait_entry,Wait for trigger,19.98,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-DOC/risk_plan.html
us,ED,Consolidated Edison,wait_entry,Wait for trigger,106.92,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-ED/risk_plan.html
us,ENB,Enbridge Inc Common Stock,wait_entry,Wait for trigger,54.8,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-ENB/risk_plan.html
us,HBM,Hudbay Minerals Inc. Ordinary Shares,wait_entry,Wait for trigger,27.91,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-HBM/risk_plan.html
us,HR,Healthcare Realty Trust Incorporated Common Stock,wait_entry,Wait for trigger,20.16,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-HR/risk_plan.html
us,HUT,Hut 8 Corp. - Common Stock,wait_entry,Wait for trigger,121.04,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-HUT/risk_plan.html
us,IAG,Iamgold Corporation Ordinary Shares,wait_entry,Wait for trigger,16.91,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-IAG/risk_plan.html
us,INCY,Incyte Corporation - Common Stock,wait_entry,Wait for trigger,103.66,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-INCY/risk_plan.html
us,INFQ,Infleqtion,wait_entry,Wait for trigger,14.21,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-INFQ/risk_plan.html
us,INSM,Insmed Incorporated - Common Stock,wait_entry,Wait for trigger,98.605,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-INSM/risk_plan.html
us,IVZ,Invesco Ltd Common Stock,wait_entry,Wait for trigger,28.78,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-IVZ/risk_plan.html
us,JBS,JBS N.V. Class A Common Shares,wait_entry,Wait for trigger,11.92,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-JBS/risk_plan.html
us,JNJ,Johnson & Johnson Common Stock,wait_entry,Wait for trigger,231.29,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-JNJ/risk_plan.html
us,KIM,Kimco Realty Corporation  Common Stock,wait_entry,Wait for trigger,24.69,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-KIM/risk_plan.html
us,LITE,Lumentum Holdings Inc. - Common Stock,wait_entry,Wait for trigger,893.93,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-LITE/risk_plan.html
us,MARA,MARA Holdings,wait_entry,Wait for trigger,14.85,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-MARA/risk_plan.html
us,MO,Altria Group,wait_entry,Wait for trigger,69.51,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-MO/risk_plan.html
us,MRK,Merck & Company,wait_entry,Wait for trigger,115.48,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-MRK/risk_plan.html
us,O,Realty Income Corporation Common Stock,wait_entry,Wait for trigger,60.58,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-O/risk_plan.html
us,P,Everpure,wait_entry,Wait for trigger,77.04,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-P/risk_plan.html
us,PBA,Pembina Pipeline Corp. Ordinary Shares,wait_entry,Wait for trigger,46.42,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-PBA/risk_plan.html
us,PCG,Pacific Gas & Electric Co. Common Stock,wait_entry,Wait for trigger,16.63,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-PCG/risk_plan.html
us,PFE,Pfizer,wait_entry,Wait for trigger,25.08,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-PFE/risk_plan.html
us,Q,Qnity Electronics,wait_entry,Wait for trigger,175.64,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-Q/risk_plan.html
us,SMMT,Summit Therapeutics Inc. - Common Stock,wait_entry,Wait for trigger,14.28,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-SMMT/risk_plan.html
us,SWKS,Skyworks Solutions,wait_entry,Wait for trigger,76.18,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-SWKS/risk_plan.html
us,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,wait_entry,Wait for trigger,316.85,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-TSEM/risk_plan.html
us,UPS,United Parcel Service,wait_entry,Wait for trigger,107.24,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-UPS/risk_plan.html
us,VLO,Valero Energy Corporation Common Stock,wait_entry,Wait for trigger,243.78,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-VLO/risk_plan.html
us,XP,XP Inc. - Class A Common Stock,wait_entry,Wait for trigger,15.99,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-XP/risk_plan.html
